@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44}

@data
1831,'2020/10/15 21:54:59:319',1870,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,27
1832,'2020/10/15 21:55:00:215',1871,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,28
1833,'2020/10/15 21:55:01:100',1872,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,29
1834,'2020/10/15 21:55:01:932',1873,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,30
1835,'2020/10/15 21:55:02:785',1874,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,31
1836,'2020/10/15 21:55:03:596',1875,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,32
1837,'2020/10/15 21:55:04:172',1876,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,33
1838,'2020/10/15 21:55:04:962',1877,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,34
1839,'2020/10/15 21:55:05:516',1878,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,35
1840,'2020/10/15 21:55:06:263',1879,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,36
1841,'2020/10/15 21:55:06:860',1880,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,37
1842,'2020/10/15 21:55:07:425',1881,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,38
1843,'2020/10/15 21:55:08:161',1882,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,39
1844,'2020/10/15 21:55:08:929',1883,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,40
1845,'2020/10/15 21:55:09:548',1884,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,41
1846,'2020/10/15 21:55:10:166',1885,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,42
1847,'2020/10/15 21:55:10:988',1886,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,43
1848,'2020/10/15 21:55:11:606',1887,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,44
1849,'2020/10/15 21:55:12:171',1888,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,1
1850,'2020/10/15 21:55:12:876',1889,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,2
1851,'2020/10/15 21:55:13:409',1890,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,3
1852,'2020/10/15 21:55:14:326',1891,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,4
1853,'2020/10/15 21:55:14:892',1892,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,5
1854,'2020/10/15 21:55:15:862',1893,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,6
1855,'2020/10/15 21:55:16:886',1894,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,7
1856,'2020/10/15 21:55:17:462',1895,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,8
1857,'2020/10/15 21:55:18:017',1896,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,9
1858,'2020/10/15 21:55:18:561',1897,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,10
1859,'2020/10/15 21:55:19:393',1898,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,11
1860,'2020/10/15 21:55:19:884',1899,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,12
1861,'2020/10/15 21:55:20:790',1900,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,13
1862,'2020/10/15 21:55:21:356',1901,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,14
1863,'2020/10/15 21:55:22:241',1902,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,15
1864,'2020/10/15 21:55:23:179',1903,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,16
1865,'2020/10/15 21:55:23:681',1904,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,17
1866,'2020/10/15 21:55:24:502',1905,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,18
1867,'2020/10/15 21:55:25:345',1906,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,19
1868,'2020/10/15 21:55:26:230',1907,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,20
1869,'2020/10/15 21:55:26:999',1908,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,21
1870,'2020/10/15 21:55:27:819',1909,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,22
1871,'2020/10/15 21:55:28:438',1910,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,23
1872,'2020/10/15 21:55:29:035',1911,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,24
1873,'2020/10/15 21:55:29:739',1912,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,25
1874,'2020/10/15 21:55:30:582',1913,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,26
1875,'2020/10/15 21:55:31:361',1914,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,27
1876,'2020/10/15 21:55:32:257',1915,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,28
1877,'2020/10/15 21:55:33:142',1916,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,29
1878,'2020/10/15 21:55:33:974',1917,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,30
1879,'2020/10/15 21:55:34:827',1918,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,31
1880,'2020/10/15 21:55:35:638',1919,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,32
1881,'2020/10/15 21:55:36:214',1920,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,33
1882,'2020/10/15 21:55:37:014',1921,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,34
1883,'2020/10/15 21:55:37:579',1922,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,35
1884,'2020/10/15 21:55:38:326',1923,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,36
1885,'2020/10/15 21:55:38:923',1924,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,37
1886,'2020/10/15 21:55:39:488',1925,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,38
1887,'2020/10/15 21:55:40:224',1926,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,39
1888,'2020/10/15 21:55:40:992',1927,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,40
1889,'2020/10/15 21:55:41:611',1928,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,41
1890,'2020/10/15 21:55:42:229',1929,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,42
1891,'2020/10/15 21:55:43:051',1930,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,43
1892,'2020/10/15 21:55:43:670',1931,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,44
1893,'2020/10/15 21:55:44:246',1932,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,1
1894,'2020/10/15 21:55:44:950',1933,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,2
1895,'2020/10/15 21:55:45:494',1934,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,3
1896,'2020/10/15 21:55:46:412',1935,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,4
1897,'2020/10/15 21:55:46:976',1936,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,5
1898,'2020/10/15 21:55:47:947',1937,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,6
1899,'2020/10/15 21:55:48:971',1938,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,7
1900,'2020/10/15 21:55:49:547',1939,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,8
1901,'2020/10/15 21:55:50:102',1940,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,9
1902,'2020/10/15 21:55:50:645',1941,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,10
1903,'2020/10/15 21:55:51:477',1942,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,11
1904,'2020/10/15 21:55:51:968',1943,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,12
1905,'2020/10/15 21:55:52:875',1944,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,13
1906,'2020/10/15 21:55:53:451',1945,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,14
1907,'2020/10/15 21:55:54:326',1946,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,15
1908,'2020/10/15 21:55:55:264',1947,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,16
1909,'2020/10/15 21:55:55:765',1948,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,17
1910,'2020/10/15 21:55:56:587',1949,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,18
1911,'2020/10/15 21:55:57:429',1950,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,19
1912,'2020/10/15 21:55:58:315',1951,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,20
1913,'2020/10/15 21:55:59:083',1952,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,21
1914,'2020/10/15 21:55:59:904',1953,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,22
1915,'2020/10/15 21:56:00:523',1954,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,23
1916,'2020/10/15 21:56:01:120',1955,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,24
1917,'2020/10/15 21:56:01:824',1956,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,25
1918,'2020/10/15 21:56:02:677',1957,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,26
1919,'2020/10/15 21:56:03:456',1958,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,27
1920,'2020/10/15 21:56:04:352',1959,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,28
1921,'2020/10/15 21:56:05:237',1960,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,29
1922,'2020/10/15 21:56:06:069',1961,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,30
1923,'2020/10/15 21:56:06:922',1962,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,31
1924,'2020/10/15 21:56:07:733',1963,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,32
1925,'2020/10/15 21:56:08:309',1964,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,33
1926,'2020/10/15 21:56:09:110',1965,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,34
1927,'2020/10/15 21:56:09:675',1966,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,35
1928,'2020/10/15 21:56:10:422',1967,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,36
1929,'2020/10/15 21:56:11:018',1968,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,37
1930,'2020/10/15 21:56:11:584',1969,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,38
1931,'2020/10/15 21:56:12:320',1970,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,39
1932,'2020/10/15 21:56:13:088',1971,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,40
1933,'2020/10/15 21:56:13:706',1972,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,41
1934,'2020/10/15 21:56:14:325',1973,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,42
1935,'2020/10/15 21:56:15:147',1974,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,43
1936,'2020/10/15 21:56:15:776',1975,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,44
1937,'2020/10/15 21:56:16:341',1976,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,1
1938,'2020/10/15 21:56:17:045',1977,44.246777,-38.026905,8.344775,883.721985,-192.878159,111.447632,-23.472876,72.564903,-19.413443,-30.866199,48.219482,-12.252445,0.182149,5.609585,-1.54897,2
